Sort,Complexity,Time
Quicksort,797,584600
Quicksort,314,596900
Quicksort,798,572700
Quicksort,2069,1928600
Quicksort,315,557400
Quicksort,799,623700
Quicksort,2068,976000
Quicksort,316,514400
Quicksort,317,823400
Quicksort,318,501800
Quicksort,319,462600
Quicksort,2081,986300
Quicksort,2080,1032500
Quicksort,2089,1850100
Quicksort,2088,796500
Quicksort,2087,799000
Quicksort,2086,1138300
Quicksort,2085,1070400
Quicksort,2084,1008700
Quicksort,2083,1116400
Quicksort,2082,811500
Quicksort,320,474500
Quicksort,321,473000
Quicksort,322,538700
Quicksort,323,636000
Quicksort,324,497200
Quicksort,325,484100
Quicksort,326,508500
Quicksort,2079,896600
Quicksort,327,584900
Quicksort,328,860000
Quicksort,329,463100
Quicksort,2092,957800
Quicksort,2091,812400
Quicksort,2090,765700
Quicksort,2099,1082300
Quicksort,2098,1593100
Quicksort,2097,867400
Quicksort,2096,955100
Quicksort,2095,1043500
Quicksort,2094,1094600
Quicksort,2093,909800
Quicksort,330,507600
Quicksort,331,517300
Quicksort,332,566500
Quicksort,333,621300
Quicksort,334,566300
Quicksort,335,659300
Quicksort,336,631400
Quicksort,337,655200
Quicksort,338,571200
Quicksort,339,502100
Quicksort,340,626100
Quicksort,341,673800
Quicksort,342,483500
Quicksort,343,646800
Quicksort,344,604300
Quicksort,345,568500
Quicksort,346,533500
Quicksort,347,557500
Quicksort,348,634000
Quicksort,349,583200
Quicksort,350,582900
Quicksort,351,492300
Quicksort,352,650700
Quicksort,353,511400
Quicksort,354,562600
Quicksort,355,582800
Quicksort,356,558600
Quicksort,357,496900
Quicksort,358,466600
Quicksort,359,516600
Quicksort,10,809900
Quicksort,11,683700
Quicksort,12,625100
Quicksort,13,532700
Quicksort,14,666200
Quicksort,15,537000
Quicksort,16,529200
Quicksort,17,533600
Quicksort,18,619400
Quicksort,19,589800
Quicksort,360,785300
Quicksort,361,574600
Quicksort,362,681100
Quicksort,363,513000
Quicksort,364,668400
Quicksort,365,596900
Quicksort,366,499400
Quicksort,367,657900
Quicksort,368,547000
Quicksort,369,558100
Quicksort,20,741300
Quicksort,21,654700
Quicksort,22,623900
Quicksort,23,778200
Quicksort,24,449700
Quicksort,25,540700
Quicksort,26,637800
Quicksort,27,606700
Quicksort,28,612100
Quicksort,29,671900
Quicksort,370,498400
Quicksort,371,690400
Quicksort,372,592000
Quicksort,373,660800
Quicksort,374,504300
Quicksort,375,556700
Quicksort,376,531200
Quicksort,377,463800
Quicksort,378,519300
Quicksort,379,543200
Quicksort,30,627000
Quicksort,31,619400
Quicksort,32,568100
Quicksort,33,484400
Quicksort,34,722000
Quicksort,35,496200
Quicksort,36,532700
Quicksort,37,525600
Quicksort,38,664800
Quicksort,39,497500
Quicksort,380,572400
Quicksort,381,568100
Quicksort,382,636100
Quicksort,383,595000
Quicksort,384,632300
Quicksort,385,710900
Quicksort,386,687600
Quicksort,387,543900
Quicksort,388,714000
Quicksort,389,565000
Quicksort,40,631700
Quicksort,41,483700
Quicksort,42,579100
Quicksort,43,527300
Quicksort,44,655400
Quicksort,45,530300
Quicksort,46,541700
Quicksort,47,509900
Quicksort,48,507100
Quicksort,49,794800
Quicksort,2909,1398400
Quicksort,390,520500
Quicksort,391,510700
Quicksort,392,701700
Quicksort,393,590100
Quicksort,394,551900
Quicksort,395,520700
Quicksort,396,553400
Quicksort,2900,1309600
Quicksort,397,574500
Quicksort,398,458000
Quicksort,399,552800
Quicksort,2908,1544900
Quicksort,2907,1107000
Quicksort,2906,1075500
Quicksort,50,480600
Quicksort,2905,1181500
Quicksort,51,460300
Quicksort,2904,1365800
Quicksort,52,500400
Quicksort,2903,1192100
Quicksort,53,554400
Quicksort,2902,1031200
Quicksort,54,613600
Quicksort,2901,1428600
Quicksort,55,523000
Quicksort,56,483600
Quicksort,57,605100
Quicksort,58,439700
Quicksort,59,485400
Quicksort,2911,1029400
Quicksort,2910,1419000
Quicksort,2919,3357700
Quicksort,2918,1058200
Quicksort,60,494200
Quicksort,2917,1176200
Quicksort,61,556200
Quicksort,2916,1395500
Quicksort,62,475000
Quicksort,2915,1152800
Quicksort,63,527300
Quicksort,2914,1049300
Quicksort,64,530400
Quicksort,2913,1572000
Quicksort,65,790700
Quicksort,2912,1101800
Quicksort,66,505000
Quicksort,67,710000
Quicksort,68,554400
Quicksort,69,464400
Quicksort,2922,1126700
Quicksort,2921,1155200
Quicksort,2920,1150300
Quicksort,70,564100
Quicksort,2929,1362100
Quicksort,71,504900
Quicksort,2928,1035700
Quicksort,72,556900
Quicksort,2927,1019500
Quicksort,73,639700
Quicksort,2926,1373500
Quicksort,74,488900
Quicksort,2925,1007000
Quicksort,75,458900
Quicksort,2924,1090100
Quicksort,76,533800
Quicksort,2923,1473000
Quicksort,77,748600
Quicksort,78,607200
Quicksort,79,510700
Quicksort,1602,916600
Quicksort,2933,1671800
Quicksort,1601,931700
Quicksort,2932,1100500
Quicksort,1600,989100
Quicksort,2931,1304500
Quicksort,2930,1023900
Quicksort,80,663800
Quicksort,81,691100
Quicksort,1609,750100
Quicksort,82,1001200
Quicksort,1608,770200
Quicksort,2939,1128600
Quicksort,83,703700
Quicksort,1607,787100
Quicksort,2938,988700
Quicksort,84,1205200
Quicksort,1606,935600
Quicksort,2937,1454900
Quicksort,85,658600
Quicksort,1605,1044200
Quicksort,2936,1038200
Quicksort,86,780300
Quicksort,1604,1029300
Quicksort,2935,1346300
Quicksort,87,855700
Quicksort,1603,723400
Quicksort,2934,1052100
Quicksort,88,586900
Quicksort,89,813900
Quicksort,1613,859900
Quicksort,2944,2036900
Quicksort,1612,675300
Quicksort,2943,1057000
Quicksort,1611,821000
Quicksort,2942,1374900
Quicksort,1610,719700
Quicksort,2941,1403400
Quicksort,2940,1014600
Quicksort,90,591600
Quicksort,91,650200
Quicksort,92,511500
Quicksort,93,585500
Quicksort,1619,1216400
Quicksort,94,589500
Quicksort,1618,871500
Quicksort,2949,1377000
Quicksort,95,553300
Quicksort,1617,753900
Quicksort,2948,1165300
Quicksort,96,980900
Quicksort,1616,833500
Quicksort,2947,1124900
Quicksort,97,503200
Quicksort,1615,755600
Quicksort,2946,1099600
Quicksort,98,537900
Quicksort,1614,746500
Quicksort,2945,957900
Quicksort,99,460600
Quicksort,1624,767400
Quicksort,2955,1157300
Quicksort,1623,778900
Quicksort,2954,1098600
Quicksort,1622,850500
Quicksort,2953,1009500
Quicksort,1621,1512900
Quicksort,2952,1014800
Quicksort,1620,797500
Quicksort,2951,1033600
Quicksort,2950,1355800
Quicksort,1629,748000
Quicksort,1628,1072000
Quicksort,2959,1140400
Quicksort,1627,872600
Quicksort,2958,1425100
Quicksort,1626,693800
Quicksort,2957,1050000
Quicksort,1625,730200
Quicksort,2956,1087800
Quicksort,1635,736100
Quicksort,2966,1715400
Quicksort,1634,811500
Quicksort,2965,1066000
Quicksort,1633,917500
Quicksort,2964,1259600
Quicksort,1632,1006300
Quicksort,2963,1391300
Quicksort,1631,962700
Quicksort,2962,1099100
Quicksort,1630,965600
Quicksort,2961,1068900
Quicksort,2960,1307100
Quicksort,1639,971300
Quicksort,1638,845500
Quicksort,2969,1322100
Quicksort,1637,929600
Quicksort,2968,1193500
Quicksort,1636,764100
Quicksort,2967,1389200
Quicksort,2980,1354600
Quicksort,1646,734300
Quicksort,2977,1117000
Quicksort,1645,911400
Quicksort,2976,1472400
Quicksort,1644,958700
Quicksort,2975,1368500
Quicksort,1643,714100
Quicksort,2974,1177300
Quicksort,1642,1184800
Quicksort,2973,1197700
Quicksort,1641,722800
Quicksort,2972,2803000
Quicksort,1640,895500
Quicksort,2971,1348600
Quicksort,2970,1756100
Quicksort,1649,744400
Quicksort,1648,725200
Quicksort,2979,1444000
Quicksort,1647,688200
Quicksort,2978,1098600
Quicksort,1660,2646400
Quicksort,2991,1540200
Quicksort,2990,1337500
Quicksort,1657,901100
Quicksort,2504,1333700
Quicksort,2988,1354300
Quicksort,1656,961600
Quicksort,2503,2752700
Quicksort,2987,1094200
Quicksort,1655,1040200
Quicksort,2502,951900
Quicksort,2986,1162100
Quicksort,1654,973800
Quicksort,2501,1149400
Quicksort,2985,1529000
Quicksort,1653,740900
Quicksort,2500,1177200
Quicksort,2984,1097000
Quicksort,1652,993200
Quicksort,2983,998900
Quicksort,1651,819500
Quicksort,2982,1905100
Quicksort,1650,910200
Quicksort,2981,971300
Quicksort,2509,946100
Quicksort,2508,1054300
Quicksort,2507,1178500
Quicksort,1659,2041200
Quicksort,2506,1006800
Quicksort,1658,803100
Quicksort,2505,1350000
Quicksort,2989,1730700
Quicksort,1671,820200
Quicksort,1670,862500
Quicksort,1668,760700
Quicksort,2515,1279100
Quicksort,2999,2400200
Quicksort,1667,881200
Quicksort,2514,1069800
Quicksort,2998,4945900
Quicksort,1666,802800
Quicksort,2513,1017300
Quicksort,2997,1747600
Quicksort,1665,769800
Quicksort,2512,937000
Quicksort,2996,1126200
Quicksort,1664,775100
Quicksort,2511,1215100
Quicksort,2995,1123100
Quicksort,1663,738800
Quicksort,2510,940000
Quicksort,2994,1437100
Quicksort,1662,752800
Quicksort,2993,1071700
Quicksort,1661,938700
Quicksort,2992,1543900
Quicksort,2519,1199900
Quicksort,2518,1066300
Quicksort,2517,1236300
Quicksort,1669,737800
Quicksort,2516,1620700
Quicksort,1682,9940800
Quicksort,1681,751600
Quicksort,1680,744500
Quicksort,1679,756100
Quicksort,2526,1267900
Quicksort,1678,944100
Quicksort,2525,1444300
Quicksort,1677,941600
Quicksort,2524,1019500
Quicksort,1676,1443100
Quicksort,2523,1069100
Quicksort,1675,991500
Quicksort,2522,1317400
Quicksort,1674,965300
Quicksort,2521,1384400
Quicksort,1673,940200
Quicksort,2520,979300
Quicksort,1672,830400
Quicksort,2529,1302500
Quicksort,2528,1522300
Quicksort,2527,1119800
Quicksort,1693,725600
Quicksort,2540,1177100
Quicksort,1692,782400
Quicksort,1691,899700
Quicksort,1690,995900
Quicksort,1206,690500
Quicksort,2537,1286600
Quicksort,1205,808500
Quicksort,1689,934800
Quicksort,2536,1270000
Quicksort,1204,685400
Quicksort,1688,751600
Quicksort,2535,910300
Quicksort,1203,731300
Quicksort,1687,1014700
Quicksort,2534,1263200
Quicksort,1202,671300
Quicksort,1686,723400
Quicksort,2533,914400
Quicksort,1201,777100
Quicksort,1685,779800
Quicksort,2532,1515400
Quicksort,1200,793600
Quicksort,1684,733800
Quicksort,2531,1191900
Quicksort,1683,831000
Quicksort,2530,1153500
Quicksort,1209,737900
Quicksort,1208,672000
Quicksort,2539,928500
Quicksort,1207,1020200
Quicksort,2538,1226300
Quicksort,1220,742400
Quicksort,2551,1204600
Quicksort,2550,1152700
Quicksort,1217,828300
Quicksort,2548,939900
Quicksort,1216,746500
Quicksort,2547,1097500
Quicksort,1215,679500
Quicksort,1699,787300
Quicksort,2546,1162600
Quicksort,1214,735100
Quicksort,1698,854200
Quicksort,2545,1534800
Quicksort,1213,747700
Quicksort,1697,783800
Quicksort,2544,1035600
Quicksort,1212,658100
Quicksort,1696,1163200
Quicksort,2543,1161500
Quicksort,1211,689600
Quicksort,1695,888900
Quicksort,2542,1168000
Quicksort,1210,684600
Quicksort,1694,858300
Quicksort,2541,1064800
Quicksort,1219,727000
Quicksort,1218,670700
Quicksort,2549,1442700
Quicksort,1231,603100
Quicksort,2562,1041400
Quicksort,1230,755500
Quicksort,2561,1131800
Quicksort,2560,1235800
Quicksort,1228,706000
Quicksort,2559,1480200
Quicksort,1227,798100
Quicksort,2558,1151300
Quicksort,1226,614000
Quicksort,2557,1133400
Quicksort,1225,668700
Quicksort,2556,939300
Quicksort,1224,658100
Quicksort,2555,1845200
Quicksort,1223,781100
Quicksort,2554,1044600
Quicksort,1222,725000
Quicksort,2553,1230500
Quicksort,1221,654100
Quicksort,2552,1197600
Quicksort,800,592800
Quicksort,801,625500
Quicksort,802,773600
Quicksort,803,644400
Quicksort,804,540600
Quicksort,805,690500
Quicksort,806,690400
Quicksort,807,654100
Quicksort,1229,662700
Quicksort,808,719400
Quicksort,809,524600
Quicksort,1242,655800
Quicksort,2573,1431800
Quicksort,1241,780100
Quicksort,2572,984800
Quicksort,1240,643000
Quicksort,2571,1269300
Quicksort,2570,1019000
Quicksort,1239,754300
Quicksort,1238,1078300
Quicksort,2569,1453500
Quicksort,1237,1147300
Quicksort,2568,1163100
Quicksort,1236,834000
Quicksort,2567,1166900
Quicksort,1235,1095700
Quicksort,2566,1160100
Quicksort,1234,721200
Quicksort,2565,1244900
Quicksort,1233,622000
Quicksort,2564,978500
Quicksort,810,548000
Quicksort,1232,611900
Quicksort,2563,944300
Quicksort,811,557100
Quicksort,812,594300
Quicksort,813,641900
Quicksort,814,580300
Quicksort,815,621400
Quicksort,816,926000
Quicksort,817,576300
Quicksort,818,599400
Quicksort,819,680000
Quicksort,1253,986400
Quicksort,2100,1171800
Quicksort,2584,1126400
Quicksort,1252,772600
Quicksort,2583,1546300
Quicksort,1251,802600
Quicksort,2582,960000
Quicksort,1250,879000
Quicksort,2581,1320800
Quicksort,2580,988100
Quicksort,1249,656600
Quicksort,1248,679900
Quicksort,2579,1311300
Quicksort,1247,647000
Quicksort,2578,1101000
Quicksort,1246,660400
Quicksort,2577,1132700
Quicksort,1245,684000
Quicksort,2576,1314800
Quicksort,820,615500
Quicksort,1244,836700
Quicksort,2575,992300
Quicksort,821,609000
Quicksort,1243,742300
Quicksort,2574,973800
Quicksort,822,564500
Quicksort,823,670600
Quicksort,824,670300
Quicksort,825,597900
Quicksort,826,782700
Quicksort,827,681700
Quicksort,828,613400
Quicksort,829,556600
Quicksort,1264,602700
Quicksort,2111,1111300
Quicksort,2595,1263400
Quicksort,1263,621100
Quicksort,2110,1007300
Quicksort,2594,1288800
Quicksort,1262,817600
Quicksort,2593,972800
Quicksort,1261,629100
Quicksort,2592,1955800
Quicksort,1260,751700
Quicksort,2591,1135500
Quicksort,2590,1636300
Quicksort,2108,909500
Quicksort,2107,845500
Quicksort,1259,668700
Quicksort,2106,978300
Quicksort,1258,804200
Quicksort,2105,860500
Quicksort,2589,1492700
Quicksort,1257,766200
Quicksort,2104,1035000
Quicksort,2588,1280600
Quicksort,830,648200
Quicksort,1256,594200
Quicksort,2103,783400
Quicksort,2587,1097300
Quicksort,831,733200
Quicksort,1255,677700
Quicksort,2102,841700
Quicksort,2586,1244700
Quicksort,832,570800
Quicksort,1254,697800
Quicksort,2101,907300
Quicksort,2585,1273700
Quicksort,833,690800
Quicksort,834,641900
Quicksort,835,657000
Quicksort,836,565000
Quicksort,837,600900
Quicksort,838,656700
Quicksort,839,660500
Quicksort,2109,1060000
Quicksort,1275,765200
Quicksort,2122,852200
Quicksort,1274,734300
Quicksort,2121,964600
Quicksort,1273,674100
Quicksort,2120,985500
Quicksort,1272,813000
Quicksort,1271,892900
Quicksort,1270,878500
Quicksort,2119,1047200
Quicksort,2118,1479900
Quicksort,2117,1035200
Quicksort,1269,813900
Quicksort,2116,862000
Quicksort,840,577500
Quicksort,1268,792700
Quicksort,2115,1238200
Quicksort,2599,1139500
Quicksort,841,680200
Quicksort,1267,692000
Quicksort,2114,900000
Quicksort,2598,3078200
Quicksort,842,719000
Quicksort,1266,783800
Quicksort,2113,898500
Quicksort,2597,972200
Quicksort,843,627400
Quicksort,1265,794900
Quicksort,2112,918700
Quicksort,2596,1115800
Quicksort,844,573100
Quicksort,845,595200
Quicksort,846,966700
Quicksort,847,588700
Quicksort,848,533000
Quicksort,849,581000
Quicksort,1286,720600
Quicksort,2133,997300
Quicksort,1285,626100
Quicksort,2132,890800
Quicksort,1284,777200
Quicksort,2131,968900
Quicksort,1283,683800
Quicksort,2130,1234800
Quicksort,1282,646300
Quicksort,1281,591900
Quicksort,1280,751400
Quicksort,2129,1075300
Quicksort,2128,780000
Quicksort,850,681500
Quicksort,2127,859800
Quicksort,851,582800
Quicksort,1279,697900
Quicksort,2126,878300
Quicksort,852,915900
Quicksort,1278,730400
Quicksort,2125,1135700
Quicksort,853,738900
Quicksort,1277,772200
Quicksort,2124,1201000
Quicksort,854,951400
Quicksort,1276,671500
Quicksort,2123,1033800
Quicksort,855,610500
Quicksort,856,630400
Quicksort,857,1489600
Quicksort,858,598600
Quicksort,859,737200
Quicksort,1297,608300
Quicksort,2144,2891100
Quicksort,1296,784100
Quicksort,2143,933400
Quicksort,1295,687000
Quicksort,2142,815500
Quicksort,1294,677000
Quicksort,2141,860500
Quicksort,1293,617200
Quicksort,2140,866000
Quicksort,1292,839200
Quicksort,1291,812000
Quicksort,1290,813300
Quicksort,860,594700
Quicksort,2139,1137900
Quicksort,861,625100
Quicksort,2138,2471700
Quicksort,862,737200
Quicksort,2137,904900
Quicksort,863,558500
Quicksort,1289,764400
Quicksort,2136,887900
Quicksort,864,783200
Quicksort,1288,1001700
Quicksort,2135,1220800
Quicksort,865,729800
Quicksort,1287,749700
Quicksort,2134,1028300
Quicksort,866,752600
Quicksort,867,632400
Quicksort,868,650200
Quicksort,869,692800
Quicksort,2155,865100
Quicksort,2154,783400
Quicksort,2153,827200
Quicksort,3000,1184400
Quicksort,2152,999400
Quicksort,2151,901600
Quicksort,2150,818700
Quicksort,870,1130800
Quicksort,871,733000
Quicksort,872,715500
Quicksort,2149,876600
Quicksort,873,583200
Quicksort,2148,1198300
Quicksort,874,544600
Quicksort,2147,1038900
Quicksort,875,722300
Quicksort,1299,882300
Quicksort,2146,813400
Quicksort,876,587700
Quicksort,1298,948400
Quicksort,2145,902500
Quicksort,877,653400
Quicksort,878,752500
Quicksort,879,712100
Quicksort,2166,856600
Quicksort,2165,1067400
Quicksort,2164,907000
Quicksort,2163,955800
Quicksort,2162,1013200
Quicksort,2161,1895200
Quicksort,2160,903100
Quicksort,880,630900
Quicksort,881,567000
Quicksort,882,566800
Quicksort,883,706800
Quicksort,400,526500
Quicksort,884,628900
Quicksort,2159,1047600
Quicksort,401,544900
Quicksort,885,709200
Quicksort,2158,883200
Quicksort,402,705800
Quicksort,886,771300
Quicksort,2157,832700
Quicksort,403,603900
Quicksort,887,730900
Quicksort,2156,856600
Quicksort,404,533200
Quicksort,888,641500
Quicksort,405,536800
Quicksort,889,806800
Quicksort,406,540800
Quicksort,407,494800
Quicksort,408,597500
Quicksort,409,596100
Quicksort,2177,901200
Quicksort,2176,999900
Quicksort,2175,976400
Quicksort,2174,892700
Quicksort,2173,925900
Quicksort,2172,829500
Quicksort,2171,1182600
Quicksort,890,1097000
Quicksort,2170,1178000
Quicksort,891,580400
Quicksort,892,546200
Quicksort,893,1373200
Quicksort,410,8046900
Quicksort,894,595100
Quicksort,411,514900
Quicksort,895,587900
Quicksort,412,594900
Quicksort,896,1690800
Quicksort,2169,930200
Quicksort,413,566300
Quicksort,897,3080300
Quicksort,2168,1083200
Quicksort,414,555800
Quicksort,898,1784500
Quicksort,2167,911800
Quicksort,415,561300
Quicksort,899,601000
Quicksort,416,579000
Quicksort,417,798000
Quicksort,418,464100
Quicksort,419,572700
Quicksort,2180,974100
Quicksort,2188,895300
Quicksort,2187,872500
Quicksort,2186,847700
Quicksort,2185,881900
Quicksort,2184,848300
Quicksort,2183,1003100
Quicksort,2182,924700
Quicksort,2181,1055200
Quicksort,420,631900
Quicksort,421,601100
Quicksort,422,477500
Quicksort,423,600800
Quicksort,424,531000
Quicksort,2179,917300
Quicksort,425,629400
Quicksort,2178,874300
Quicksort,426,928900
Quicksort,427,530100
Quicksort,428,914100
Quicksort,429,426700
Quicksort,2191,1155100
Quicksort,2190,840500
Quicksort,2199,886100
Quicksort,2198,834800
Quicksort,2197,1261500
Quicksort,2196,931300
Quicksort,2195,815400
Quicksort,2194,1009800
Quicksort,2193,1150700
Quicksort,2192,1086600
Quicksort,430,590600
Quicksort,431,518300
Quicksort,432,589900
Quicksort,433,594700
Quicksort,434,541600
Quicksort,435,492400
Quicksort,436,458400
Quicksort,2189,920900
Quicksort,437,514000
Quicksort,438,457800
Quicksort,439,587100
Quicksort,440,613800
Quicksort,441,507700
Quicksort,442,444700
Quicksort,443,507500
Quicksort,444,514800
Quicksort,445,537700
Quicksort,446,569800
Quicksort,447,523400
Quicksort,448,481900
Quicksort,449,498500
Quicksort,450,508300
Quicksort,451,785100
Quicksort,452,580000
Quicksort,453,501000
Quicksort,454,495000
Quicksort,455,450000
Quicksort,456,599900
Quicksort,457,473300
Quicksort,458,524400
Quicksort,459,584900
Quicksort,460,623300
Quicksort,461,584100
Quicksort,462,516700
Quicksort,463,460100
Quicksort,464,576500
Quicksort,465,568700
Quicksort,466,631400
Quicksort,467,560700
Quicksort,468,552600
Quicksort,469,507500
Quicksort,470,501300
Quicksort,471,585400
Quicksort,472,509500
Quicksort,473,481200
Quicksort,474,538300
Quicksort,475,496000
Quicksort,476,517200
Quicksort,477,671500
Quicksort,478,516600
Quicksort,479,541100
Quicksort,480,512800
Quicksort,481,534000
Quicksort,482,536600
Quicksort,483,524300
Quicksort,484,526800
Quicksort,485,495100
Quicksort,486,538700
Quicksort,487,555700
Quicksort,488,561800
Quicksort,489,490000
